Title	Creator	Publisher	Date Original	Description	Note	Topical Subject (LCTGM)	Topical Subject (LCSH)	Personal Name Subject	Corporate Name Subject	Railroad Line	Geographic Subject	Chronological Subject	Type (DCMIType)	Type (AAT)	Type (IMT)	Digital Collection	Contributing Institution	Archival Collection	Collection Identifier	Collection Guide	Scrapbook	Rights Management	Contact Information	Height (cm)	Width (cm)	Digitization Specifications	Date Digital	File Name	Compound Object	Latitude	Longitude	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
"Middle Lock, IA. CBQ"	"Sims, Ronald D."		1992-07-28	"Tracks next to river. ""Looks N. Ron Sims photo, 2717 Cornell, D.M. IA 50313""--Photograph verso."		Railroad stations				"Chicago, Burlington & Quincy Railroad Company"	United States -- Iowa -- Lee County -- Middle Lock	1990-2000	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 6,021,168 bytes, 2047 x 2936; JPEG image: 115,004 bytes"	12/21/2005	44middlelock01.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1202"	1202	1199.jpg	/railroadiana/image/1199.jpg
"Montrose, Iowa. BN"	"Sims, Ronald D."		1992-07-28	"Sign for Montrose next to tracks.  Grain elevator in distance. ""Looks N.  Ron Sims photo, 2717 Cornell, D.M. IA 50313""--Photograph verso."		Railroad stations; Grain elevators				Burlington Northern Railroad Company	United States -- Iowa -- Lee County -- Montrose	1990-2000	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 6,109,336 bytes, 2085 x 2924; JPEG image: 142,848 bytes"	12/21/2005	44montrose02.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1203"	1203	1200.jpg	/railroadiana/image/1200.jpg
"Sandusky, Iowa. BN"	"Sims, Ronald D."		1992-07-28	"Sign for Sandusky next to tracks. ""Looks N. Ron Sims photo, 2717 Cornell, D.M. IA 50313""--Photograph verso."		Railroad stations				Burlington Northern Railroad Company	United States -- Iowa -- Lee County -- Sandusky	1990-2000	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 6,066,516 bytes, 2097 x 2887; JPEG image: 147,039 bytes"	12/21/2005	44sandusky03.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1204"	1204	1201.jpg	/railroadiana/image/1201.jpg
"Sinclair Switch, IA. BN"	"Sims, Ronald D."		1992-07-28	"Two sets of tracks in field. ""Looks S. Ron Sims photo, 2717 Cornell, D.M. IA 50313""--Photograph verso."		Railroad stations				Burlington Northern Railroad Company	United States -- Iowa -- Lee County -- Sinclair	1990-2000	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 6,195,792 bytes, 2097 x 2949; JPEG image: 131,888 bytes"	12/21/2005	44sinclair01.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1205"	1205	1202.jpg	/railroadiana/image/1202.jpg
"Wever, Iowa. BN"	"Sims, Ronald D."		1992-07-28	"Sign for Wever next to tracks.  Crossing signal, shed and building in distance. ""B.N. (CB & Q)  Looks S. Ron Sims photo, 2717 Cornell, D.M. IA 50313""--Photograph verso."		Railroad stations				Burlington Northern Railroad Company	United States -- Iowa -- Lee County -- Wever	1990-2000	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 6,244,908 bytes, 2123 x 2936; JPEG image: 128,593 bytes"	12/21/2005	44wever02.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1206"	1206	1203.jpg	/railroadiana/image/1203.jpg
"Wescott, Iowa. CBQ"	"Sims, Ronald D."		1992-07-28	"Tracks in field. ""Looks S. Ron Sims photo, 2717 Cornell, D.M. IA 50313""--Photograph verso."		Railroad stations				"Chicago, Burlington & Quincy Railroad Company"	United States -- Iowa -- Lee County -- Wescott	1990-2000	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 6,233,968 bytes, 2084 x 2986; JPEG image: 111,351 bytes"	12/21/2005	44wescott01.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1207"	1207	1204.jpg	/railroadiana/image/1204.jpg
"Viele, Iowa. CBQ"	unknown		Unknown	Two story wooden depot.		Railroad stations; Buildings				"Chicago, Burlington & Quincy Railroad Company"	United States -- Iowa -- Lee County -- Viele		Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,487,340 bytes, 1737 x 2577; JPEG image: 119,673 bytes"	12/13/2005	44viele01.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1208"	1208	1205.jpg	/railroadiana/image/1205.jpg
"Wever, IA."	unknown		1953-11	Small depot with sign for Viele on flat car at Wever station.  Single story wooden depot with sign for Wever.  Signal on pole.  Train cars.  Person next to depot.		Railroad stations; Buildings; Railroad cars; Railroad signals				Unknown	United States -- Iowa -- Lee County -- Wever	1940-1950	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 6,231,128 bytes, 2109 x 2949; JPEG image: 137,190 bytes"	12/13/2005	44viele02.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1209"	1209	1206.jpg	/railroadiana/image/1206.jpg
"West Point, Iowa. CBQ"	unknown		1953-04	Single story wooden depot with sign for West Point. Freight car on tracks next to depot.		Railroad stations; Buildings; Railroad cars				"Chicago, Burlington & Quincy Railroad Company"	United States -- Iowa -- Dickinson County -- West Point	1940-1950	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,408,640 bytes, 1687 x 2607; JPEG image:104,076 bytes"	12/13/2005	44westpoint01.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1210"	1210	1207.jpg	/railroadiana/image/1207.jpg
"Wever, Iowa. CBQ"	unknown		1952-11-02	"Single story depot with signs for Wever, signal on pole and sheds behind."		Railroad stations; Buildings; Railroad signals				"Chicago, Burlington & Quincy Railroad Company"	United States -- Iowa -- Lee County -- Wever	1940-1950	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,660,656 bytes, 1787 x 2602; JPEG image: 110,544 bytes"	12/13/2005	44wever01.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1211"	1211	1208.jpg	/railroadiana/image/1208.jpg
"Keokuk, Iowa. CBQ"	"Sims, Ronald D."		1966-10-16	"Sign for Bank street next to tracks.  Depot, automobile, people and train cars in distance. ""Photo by: Ronald D. Sims, 2717 Cornell St., Des Moines, Iowa 50313""--Photograph verso."		Railroad stations; Buildings; Railroad cars; Automobiles				"Chicago, Burlington & Quincy Railroad Company"	United States -- Iowa -- Lee County -- Keokuk	1960-1970	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	12	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 5,136,148 bytes, 1872 x 2737; JPEG image: 133,022 bytes"	12/13/2005	44keokuk04.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1212"	1212	1209.jpg	/railroadiana/image/1209.jpg
"Beck, Iowa. CBQ"	"Sims, Ronald D."		1992-07-28	"Road crossing tracks. ""Looks S. Ron Sims photo, 2717 Cornell, D.M. IA 50313""--Photograph verso."		Railroad stations				"Chicago, Burlington & Quincy Railroad Company"	United States -- Iowa -- Lee County -- Beck	1990-2000	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	9	13	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 6,380,940 bytes, 2160 x 2949; JPEG image: 103,867 bytes"	12/13/2005	44beck01.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1213"	1213	1210.jpg	/railroadiana/image/1210.jpg
"Sandusky, IA. CBQ"	unknown		1929/1930	"Two men inside a depot. ""Inside Sandusky Depot.  I took this of Boyd Bros. about 1929 or 30""--Photograph verso."		Railroad stations				"Chicago, Burlington & Quincy Railroad Company"	United States -- Iowa -- Lee County -- Sandusky	1920-1930	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	13	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 15,451,764, 1750 x 2941; JPEG image: 197,263 bytes"	12/13/2005	44sandusky02.jpg				12/22/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1214"	1214	1211.jpg	/railroadiana/image/1211.jpg
"Alburnett, Iowa. IC"	unknown		1951-10-14	Single story wooden depot with sign for Alburnett		Railroad stations				Illinois Central Railroad Company	United States -- Iowa -- Linn County -- Alburnett	1950-1960	Still image	Photographs	jpeg	John P. Vander Maas Railroadiana	University of Iowa. Libraries. Special Collections Dept.	John P. Vander Maas Railroadiana Collection	MSC0468	http://lib.uiowa.edu/collguides/?MSC0468	"Vol. 44, Depots by county"	"Educational use only, no other permissions given. U.S. and international copyright laws may protect this digital image. Commercial use or distribution of the image is not permitted without prior permission of the copyright holder. For information see:  http://www.lib.uiowa.edu/spec-coll/help/copyright.html"	Contact The University of Iowa Libraries Special Collections Department: http://www.lib.uiowa.edu/spec-coll/contact/index/	8	11	"Scanned with HP Scanjet 8250 @ 600 ppi. TIFF image: 4,592,296 bytes, 1750 x 2618; JPEG image: 111,296 bytes"	12/21/2005	44alburnett01.jpg				12/23/2005	6/26/2012	"http://digital.lib.uiowa.edu:81/u?/railroadiana,1215"	1215	1212.jpg	/railroadiana/image/1212.jpg
